0.000000 0.000000 5.290641
0.000000 0.033333 5.289142
0.000000 0.066667 5.284644
0.000000 0.100000 5.277142
0.000000 0.133333 5.266629
0.000000 0.166667 5.253096
0.000000 0.200000 5.236531
0.000000 0.233333 5.216915
0.000000 0.266667 5.194232
0.000000 0.300000 5.168458
0.000000 0.333333 5.139566
0.000000 0.366667 5.107526
0.000000 0.400000 5.072303
0.000000 0.433333 5.033857
0.000000 0.466667 4.992144
0.000000 0.500000 4.947112
0.000000 0.533333 4.898705
0.000000 0.566667 4.846858
0.000000 0.600000 4.791498
0.000000 0.633333 4.732543
0.000000 0.666667 4.669901
0.000000 0.700000 4.603469
0.000000 0.733333 4.533127
0.000000 0.766667 4.458743
0.000000 0.800000 4.380164
0.000000 0.833333 4.297217
0.000000 0.866667 4.209702
0.000000 0.900000 4.117391
0.000000 0.933333 4.020017
0.000000 0.966667 3.917271
0.000000 1.000000 3.808788
0.000000 1.033333 3.694139
0.000000 1.066667 3.572805
0.000000 1.100000 3.444162
0.000000 1.133333 3.307443
0.000000 1.166667 3.161690
0.000000 1.200000 3.005683
0.000000 1.233333 2.837830
0.000000 1.266667 2.655991
0.000000 1.300000 2.457166
0.000000 1.333333 2.236925
0.000000 1.366667 1.988202
0.000000 1.400000 1.698406
0.000000 1.433333 1.341156
0.000000 1.466667 0.848305
0.000000 1.500000 0.000000
0.000000 1.533333 0.000000
0.000000 1.566667 0.000000
0.000000 1.600000 0.000000
0.000000 1.633333 0.000000
0.000000 1.666667 0.000000
0.000000 1.700000 0.000000
0.000000 1.733333 0.000000
0.000000 1.766667 0.000000
0.000000 1.800000 0.000000
0.000000 1.833333 0.000000
0.000000 1.866667 0.000000
0.000000 1.900000 0.000000
0.000000 1.933333 0.000000
0.000000 1.966667 0.000000
0.000000 2.000000 0.000000
0.000000 2.033333 0.000000
0.000000 2.066667 0.000000
0.000000 2.100000 0.000000
0.000000 2.133333 0.000000
0.000000 2.166667 0.000000
0.000000 2.200000 0.000000
0.000000 2.233333 0.000000
0.000000 2.266667 0.000000
0.000000 2.300000 0.000000
0.000000 2.333333 0.000000
0.000000 2.366667 0.000000
0.000000 2.400000 0.000000
0.000000 2.433333 0.000000
0.000000 2.466667 0.000000
0.000000 2.500000 0.000000
0.000000 2.533333 0.000000
0.000000 2.566667 0.000000
0.000000 2.600000 0.000000
0.000000 2.633333 0.000000
0.000000 2.666667 0.000000
0.000000 2.700000 0.000000
0.000000 2.733333 0.000000
0.000000 2.766667 0.000000
0.000000 2.800000 0.000000
0.000000 2.833333 0.000000
0.000000 2.866667 0.000000
0.000000 2.900000 0.000000
0.000000 2.933333 0.000000
0.000000 2.966667 0.000000
0.000000 3.000000 0.000000
0.000000 3.033333 0.000000
0.000000 3.066667 0.000000
0.000000 3.100000 0.000000
0.000000 3.133333 0.000000
0.000000 3.166667 0.000000
0.000000 3.200000 0.000000
0.000000 3.233333 0.000000
0.000000 3.266667 0.000000
0.000000 3.300000 0.000000
0.000000 3.333333 0.000000
0.000000 3.366667 0.000000
0.000000 3.400000 0.000000
0.000000 3.433333 0.000000
0.000000 3.466667 0.000000
0.000000 3.500000 0.000000
0.000000 3.533333 0.000000
0.000000 3.566667 0.000000
0.000000 3.600000 0.000000
0.000000 3.633333 0.000000
0.000000 3.666667 0.000000
0.000000 3.700000 0.000000
0.000000 3.733333 0.000000
0.000000 3.766667 0.000000
0.000000 3.800000 0.000000
0.000000 3.833333 0.000000
0.000000 3.866667 0.000000
0.000000 3.900000 0.000000
0.000000 3.933333 0.000000
0.000000 3.966667 0.000000
0.000000 4.000000 0.000000
0.000000 4.033333 0.352093
0.000000 4.066667 0.553359
0.000000 4.100000 0.696548
0.000000 4.133333 0.810540
0.000000 4.166667 0.906595
0.000000 4.200000 0.990138
0.000000 4.233333 1.064245
0.000000 4.266667 1.130865
0.000000 4.300000 1.191334
0.000000 4.333333 1.246619
0.000000 4.366667 1.297445
0.000000 4.400000 1.344377
